model,ticker,n,mae,rmse,mean_y_true,mean_y_pred
GNN + Relationship,CTD,48,0.0107479837962182,0.0134517623613278,0.0237532218840593,0.0212166241458333
GNN + Relationship,CTG,113,0.0075186653187913,0.0094745857400663,0.0176897052246911,0.0135904139203539
GNN + Relationship,CTS,96,0.0094667447143129,0.0123716191057543,0.0293975220411084,0.0224218641979166
GNN + Relationship,DBC,34,0.0048653859762674,0.0072594859064272,0.0173288539175272,0.0173120397058823
GNN + Relationship,DBD,32,0.0099673036070904,0.0105367596597279,0.0062820771054247,0.01613040028125
GNN + Relationship,DCM,20,0.0074098841372912,0.0101412196515162,0.0202349793631583,0.0208790816
GNN + Relationship,DGC,34,0.0113124450893875,0.0131355144222798,0.019719784723266,0.0211669517352941
GNN + Relationship,DGW,55,0.0085509067481215,0.0113083841430277,0.0232061324641108,0.0169328230272727
GNN + Relationship,DHG,10,0.0106568398928649,0.0124806369270936,0.008509176573716,0.0190409377999999
GNN + Relationship,DIG,146,0.012704076183801,0.016167696054112,0.0334356277415605,0.0221298711780821
GNN + Relationship,DMC,18,0.0089942414755752,0.0095449987551106,0.0072505797466469,0.0162448212222222
GNN + Relationship,DPG,55,0.0078576542527067,0.0099939939187097,0.0247104720974509,0.021603247490909
GNN + Relationship,DPM,77,0.0082825564864656,0.0094765656963063,0.0179301370660979,0.0213119089870129
GNN + Relationship,DXG,121,0.0147295061256156,0.0177720418843433,0.0339143978170126,0.0215924950991735
GNN + Relationship,EIB,36,0.0103084622045142,0.0138117820226702,0.0240247284786568,0.0147207977777777
GNN + Relationship,ELC,31,0.0077578600445046,0.0088289079619049,0.0123486966044911,0.0171758130967741
GNN + Relationship,FCN,21,0.006626975442385,0.0087923275205229,0.0244395805611496,0.0222613297142857
GNN + Relationship,FMC,14,0.0053258045158542,0.0065522616304184,0.0097786021984314,0.0151044067142857
GNN + Relationship,FOX,20,0.0110496957244343,0.0119632148541773,0.0176390971522777,0.0200493000499999
GNN + Relationship,FPT,74,0.0066087311193439,0.007764918106404,0.0184177310847853,0.0179621867702702
GNN + Relationship,FRT,24,0.0055891133792708,0.0075726402089164,0.0165193685097619,0.017090963375
GNN + Relationship,FTS,30,0.0078228012693352,0.0102345953193793,0.0216879785371322,0.0210141495333333
GNN + Relationship,GAS,38,0.0059698664091689,0.0074291431554871,0.0154647473613485,0.0138100942631578
GNN + Relationship,GEG,22,0.004691515173004,0.0058369170976296,0.0161694160196929,0.0144455385681818
GNN + Relationship,GEX,41,0.0127536253942553,0.0171934445402506,0.0313649296351685,0.0205927042439024
GNN + Relationship,GMD,35,0.0070527553112039,0.008459182164604,0.0197113952333373,0.0183280908571428
GNN + Relationship,GVR,23,0.0075363927839567,0.0099461430089128,0.0218423812285713,0.0211496887391304
GNN + Relationship,HAH,46,0.00812019341764,0.0111628971429456,0.0228688479806093,0.017996238
GNN + Relationship,HCM,197,0.0086496841553801,0.0098382915995628,0.019444483400885,0.0225755928883248
GNN + Relationship,HDB,123,0.0117150094638263,0.0156128240422199,0.0241435925756406,0.0135935554593495
GNN + Relationship,HDG,22,0.0134158738660437,0.0165521703169925,0.0333115661686116,0.0223859777272727
GNN + Relationship,HHV,35,0.0070012216256501,0.0085194065664914,0.0230085192913455,0.0218887552285714
