model,event_trading_date,n,mae,rmse,mean_y_true,mean_y_pred
Full Model,2025-09-16,51,0.0050708800183302885,0.008945720104047995,0.016258406014565116,0.01568464694117647
Full Model,2025-09-17,45,0.005511486654138391,0.006533611801287028,0.017092690947982946,0.015232819884444443
Full Model,2025-09-18,53,0.007716322822488018,0.00881578136062644,0.016482999539529895,0.019596276141509432
Full Model,2025-09-19,53,0.005098139670295262,0.006568254457563377,0.018907077074542877,0.019794200867924525
Full Model,2025-09-22,58,0.006962169990306289,0.008320855955839536,0.015488993248035115,0.01834474175
Full Model,2025-09-23,31,0.00822489270357883,0.010337308415278319,0.019436202132173074,0.020211155887096776
Full Model,2025-09-24,42,0.00710305309026364,0.008435510910087506,0.011906958417966917,0.017367931607142856
Full Model,2025-09-25,39,0.0052432127263384795,0.006952965866915414,0.013942318311772995,0.016636336692307695
Full Model,2025-09-26,50,0.004879674081192591,0.006170968376724051,0.014641798827797137,0.01572531332
Full Model,2025-09-29,68,0.012105013975570617,0.014897488088898512,0.02591773210202941,0.01576520823088235
Full Model,2025-09-30,47,0.00883434422135946,0.01084466818355324,0.023819446266490046,0.016748303117021277
Full Model,2025-10-01,45,0.008210084791445891,0.009710541713223384,0.020093327822784533,0.01734980411111111
Full Model,2025-10-02,54,0.011037853543909992,0.013320682112792382,0.024621142992853232,0.01626610772222222
Full Model,2025-10-03,44,0.006856636376450977,0.008012180926275786,0.022036644905297543,0.01825515718181818
Full Model,2025-10-06,63,0.008311709798392934,0.010302980691492495,0.020151723834079836,0.02084739747619047
Full Model,2025-10-07,46,0.004707785676912491,0.006226350398743031,0.014874568836682468,0.017025797684782608
Full Model,2025-10-08,52,0.006727782130773596,0.009050677482179572,0.01686826635761037,0.014413067365384615
Full Model,2025-10-09,41,0.005311064080463143,0.007345069238882646,0.01606979787849429,0.016086252219512192
Full Model,2025-10-10,52,0.008727189314300327,0.011200460836588358,0.020600084407935596,0.017297111057692306
Full Model,2025-10-13,40,0.01752990775529685,0.021288838247022664,0.03214684617705639,0.015804419899999998
Full Model,2025-10-14,45,0.021498118415489178,0.023567366920022537,0.03828169517219062,0.01682897553333334
Full Model,2025-10-15,54,0.016997650675501554,0.019459771466817828,0.036122601168851014,0.019898103685185183
Full Model,2025-10-16,62,0.014248130229732122,0.01711108001704387,0.03185821052700758,0.01804003325806451
Full Model,2025-10-17,55,0.014269066984184165,0.016702271140480306,0.031015138107944578,0.017512538
Full Model,2025-10-20,65,0.008750314372100066,0.011372940208214796,0.02243951394652513,0.018460659369230772
Full Model,2025-10-21,47,0.010093967564515815,0.012432065713058268,0.025770465253872086,0.020151808957446806
Full Model,2025-10-22,45,0.007016917817288224,0.00852939042545513,0.019319541048672405,0.01851785451111111
Full Model,2025-10-23,45,0.008462073637813634,0.010524135004897166,0.02140720233114224,0.0166630344
Full Model,2025-10-24,72,0.007695088181706577,0.009745734864124792,0.01749933316023084,0.01748464729166667
Full Model,2025-10-27,78,0.009279237187737582,0.01057774458479207,0.019912064278450485,0.02160152355128205
Full Model,2025-10-28,125,0.013784621819466712,0.016162352444039508,0.028391784910112575,0.021243936495999996
Full Model,2025-10-29,102,0.011881295840746845,0.014759646352708851,0.029484848592284212,0.020959117117647055
Full Model,2025-10-30,182,0.01026109211982486,0.012532855813225798,0.023661890883346623,0.01966331873076923
Full Model,2025-10-31,99,0.010606600388028182,0.013737786848137697,0.02492793248684112,0.018766523696969694
Full Model,2025-11-03,61,0.007914307489494617,0.010059282617769002,0.026701006778805915,0.021617042983606557
Full Model,2025-11-04,64,0.006202796398475784,0.007943393162743966,0.018412030396575522,0.0187083056328125
Full Model,2025-11-05,40,0.007506888913507095,0.009127698949257001,0.020668999373447093,0.015179001612499998
Full Model,2025-11-06,41,0.006359494635746933,0.008134113620237278,0.02061274661341814,0.014875813658536583
Full Model,2025-11-07,41,0.005437906677797253,0.007471936494588733,0.017763100893849946,0.016045073475609756
Full Model,2025-11-10,57,0.00636650254777558,0.00828543944342077,0.017659802218539626,0.015164701622807017
Full Model,2025-11-11,52,0.00575703132154129,0.0068922524956700065,0.015123921437547129,0.016829262432692307
Full Model,2025-11-12,34,0.008385215552643021,0.010234611763748009,0.01426352911135725,0.018150955544117643
Full Model,2025-11-13,47,0.005686811555585698,0.0070080925860254726,0.014578079121147659,0.017502411287234048
Full Model,2025-11-14,71,0.007772273971406609,0.00899299338234508,0.015050731471437975,0.018142495239436614
Full Model,2025-11-17,78,0.009050181432263571,0.010123353952414886,0.010445172877576247,0.01825043777564103
Full Model,2025-11-18,43,0.005144321946175379,0.006142418974742735,0.0156158622960711,0.018730377976744185
Full Model,2025-11-19,68,0.006286022588619493,0.008655658041832043,0.020412673434132993,0.016815699786764705
Full Model,2025-11-20,40,0.00434490573576326,0.005792624461965152,0.017775878380052706,0.016911131437499997
Full Model,2025-11-21,47,0.0054747234997558885,0.008042848374484254,0.01777388666697,0.01842732170212766
Full Model,2025-11-24,74,0.00556391366721632,0.006823120071751365,0.01743150676122384,0.017091434655405403
Full Model,2025-11-25,57,0.004851537281563269,0.006019201685901966,0.013550991862358698,0.016473532824561404
Full Model,2025-11-26,59,0.0073241138970494045,0.009320601017061971,0.015499657493526603,0.015427528288135593
Full Model,2025-11-27,192,0.0062605033736314,0.007936984530521237,0.017676361846194248,0.014158989541666667
Full Model,2025-11-28,90,0.004856904131619976,0.006077959639596252,0.016510819092703327,0.016982982994444444
Full Model,2025-12-01,66,0.006786152971180867,0.009381875007623944,0.01761973041081515,0.015888805340909088
Full Model,2025-12-02,72,0.00685834685255279,0.008300126821731063,0.017712897472342223,0.018678099243055555
Full Model,2025-12-03,61,0.006440378594852827,0.007499597868937048,0.015556548699186918,0.01747230818032787
Full Model,2025-12-04,46,0.008704768909076186,0.010811933286198032,0.013738532672109758,0.01780961483695652
Full Model,2025-12-05,50,0.00797620126176826,0.009957298234408751,0.019886362818069717,0.01877410156
Full Model,2025-12-08,66,0.0065150575329054,0.008405402012615514,0.019471998322952606,0.01885806997727273
Full Model,2025-12-09,36,0.011183988443126298,0.013282100485082958,0.025395777774974652,0.016900095694444447
Full Model,2025-12-10,44,0.013398761880430815,0.016335908351958098,0.024844142005101485,0.016101679556818183
Full Model,2025-12-11,53,0.015781780864923316,0.018185163112824324,0.03230846336744019,0.01681164191509434
Full Model,2025-12-12,48,0.006870089210705434,0.008684324945522163,0.021237770716349257,0.0176069445625
Full Model,2025-12-15,61,0.004997665360507317,0.005614536863272421,0.017470579976063244,0.01817764913114754
Full Model,2025-12-16,67,0.0054315429495634705,0.0068114142355776034,0.017891479093136587,0.01937433337313433
Full Model,2025-12-17,118,0.005343799443637595,0.006933213416561486,0.014813487242386339,0.016843301330508476
Full Model,2025-12-18,46,0.006959677637904433,0.00903915810009349,0.01578389804648311,0.01757193814130435
Full Model,2025-12-19,62,0.007269689978671653,0.010230861387349882,0.01892630864805988,0.019105217612903222
Full Model,2025-12-22,86,0.008161883972902156,0.010930869294801164,0.016860676490766658,0.0197621756744186
Full Model,2025-12-23,68,0.007938015560589512,0.011091340523836628,0.01973986101117639,0.018086300522058823
Full Model,2025-12-24,74,0.009163151078280465,0.012303221358171154,0.017915854246254855,0.01740559599324324
GNN + News,2025-07-31,38,0.009340734392239775,0.01095471196727961,0.02602467791324379,0.01813860947368421
GNN + News,2025-08-01,56,0.009524903748489038,0.01243082785876563,0.02270971175416234,0.016754399776785715
GNN + News,2025-08-04,93,0.008089740936510893,0.009850677776039346,0.020052293400650657,0.015602498021505378
GNN + News,2025-08-05,64,0.0069897749817822066,0.007968693756880689,0.017234828395885367,0.017027776
GNN + News,2025-08-06,43,0.0077665064624461225,0.009228790743662826,0.018395411998553286,0.016574724581395348
GNN + News,2025-08-07,84,0.007810473432765165,0.009497726970575552,0.021382174421367854,0.016081341547619046
GNN + News,2025-08-08,52,0.008382943153493414,0.01063417198467903,0.02204600044597795,0.017627401490384616
GNN + News,2025-08-11,66,0.00861231107775443,0.010765920081319416,0.0204010240197407,0.016330423636363636
GNN + News,2025-08-12,89,0.00962373742861072,0.01076677649118365,0.02237273580290037,0.01816561215168539
GNN + News,2025-08-13,91,0.01006395281525076,0.013162966114605717,0.02444609407601608,0.017196957439560442
GNN + News,2025-08-14,95,0.01002911809263386,0.0125971584819192,0.023455602744300075,0.016788104515789472
GNN + News,2025-08-15,86,0.014006913092909181,0.01794898893293982,0.02891002045294569,0.016683846139534882
GNN + News,2025-08-18,83,0.01928211708480287,0.026138951480777786,0.03491221956280336,0.016736242499999998
GNN + News,2025-08-19,50,0.02791570103320578,0.03263278235935902,0.04020799636840816,0.012718687763999998
GNN + News,2025-08-20,40,0.023323758831488458,0.027547536307668583,0.03783446820452806,0.015218768999999998
GNN + News,2025-08-21,58,0.021209879667329526,0.024012638551646683,0.03664916458314859,0.016590551887931036
GNN + News,2025-08-22,42,0.0172308311109777,0.021339617700528793,0.027782208774061394,0.015345096547619048
GNN + News,2025-08-25,76,0.007100329497337416,0.009136428467319647,0.022652441476422664,0.020580119381578946
GNN + News,2025-08-26,69,0.006951687830071563,0.007881993006953383,0.016923747862270726,0.021093259666666662
GNN + News,2025-08-27,117,0.010194183014135237,0.012818513681235613,0.02378928370805628,0.02195854775641026
GNN + News,2025-08-28,96,0.010062314798266551,0.011962124663406301,0.021611958686359335,0.019492880729166665
GNN + News,2025-08-29,216,0.010857144190737923,0.013211944049118494,0.025899308216240625,0.021313602224537036
GNN + News,2025-09-03,140,0.008154708655013106,0.01045310930709946,0.023662234260700587,0.02024154842857143
GNN + News,2025-09-04,59,0.008623230230395879,0.011175149864275806,0.02243107277110719,0.01906162639830509
GNN + News,2025-09-05,82,0.00991541590221873,0.011895347759238737,0.024520005079599543,0.01880842866463415
GNN + News,2025-09-08,65,0.004993830787824116,0.006676297350188313,0.017405288458730125,0.018881448469230767
GNN + News,2025-09-09,71,0.005905950985447904,0.007136489612253299,0.015949858503389903,0.017645569929577467
GNN + News,2025-09-10,24,0.003770919329685292,0.006490907332046346,0.01925560866948211,0.01892964797916667
GNN + News,2025-09-11,38,0.00707621669570306,0.008809558325143692,0.014074166869058385,0.014918384328947371
GNN + News,2025-09-12,61,0.008079279233933517,0.010233604491533781,0.01751727308146651,0.015394471081967214
GNN + News,2025-09-15,53,0.005276545791965524,0.006536722139784023,0.012974150654561067,0.01555445858490566
GNN + News,2025-09-16,51,0.00549424296470848,0.009685444760389579,0.016258406014565116,0.01497092376470588
GNN + News,2025-09-17,45,0.005458195984429222,0.00655230391948893,0.017092690947982946,0.015100904699999999
GNN + News,2025-09-18,53,0.0074555705960729236,0.00850318115300959,0.016482999539529895,0.01874049327358491
GNN + News,2025-09-19,53,0.00547309832499765,0.007111730052784504,0.018907077074542877,0.019488642283018866
GNN + News,2025-09-22,58,0.0065891227105864866,0.008192450262171604,0.015488993248035115,0.018257716353448274
GNN + News,2025-09-23,31,0.008086156806891683,0.010491538306523001,0.019436202132173074,0.019709397532258064
GNN + News,2025-09-24,42,0.006394407948265659,0.007872660142258105,0.011906958417966917,0.016322771273809527
GNN + News,2025-09-25,39,0.0044784580780061105,0.0057622871701580635,0.013942318311772995,0.016289767089743588
GNN + News,2025-09-26,50,0.0045585539104395605,0.00611235312807987,0.014641798827797137,0.015595035690000002
GNN + News,2025-09-29,68,0.011993531696723696,0.01459287357441613,0.02591773210202941,0.015682026419117652
GNN + News,2025-09-30,47,0.009629835426053718,0.011738854361290563,0.023819446266490046,0.0158495435212766
GNN + News,2025-10-01,45,0.008621275780103207,0.009952394267526666,0.020093327822784533,0.017560877466666666
GNN + News,2025-10-02,54,0.011981875441850202,0.014424391319106288,0.024621142992853232,0.015726849101851854
GNN + News,2025-10-03,44,0.00656887808225656,0.007772188412542013,0.022036644905297543,0.01938799636363636
GNN + News,2025-10-06,63,0.008421518894026425,0.010256099373385407,0.020151723834079836,0.020921584444444447
GNN + News,2025-10-07,46,0.005244210949125892,0.006530777157736094,0.014874568836682468,0.016378384119565215
GNN + News,2025-10-08,52,0.006410815979580943,0.008992559430834803,0.01686826635761037,0.014203949961538464
GNN + News,2025-10-09,41,0.0052149003247757295,0.007392003797799699,0.01606979787849429,0.01563857907317073
GNN + News,2025-10-10,52,0.008517398132702149,0.011016450094672404,0.020600084407935596,0.017097770653846153
GNN + News,2025-10-13,40,0.01726290389106674,0.021054819107782497,0.03214684617705639,0.01601417795
GNN + News,2025-10-14,45,0.021270440882155843,0.02337519191889984,0.03828169517219062,0.017029781644444443
GNN + News,2025-10-15,54,0.01696139224596954,0.019194875564564715,0.036122601168851014,0.019813608879629626
GNN + News,2025-10-16,62,0.014791487776722177,0.01763716473485155,0.03185821052700758,0.01751896184677419
GNN + News,2025-10-17,55,0.014496679389944086,0.01705289163123755,0.031015138107944578,0.017069655554545458
GNN + News,2025-10-20,65,0.008849982845101405,0.011478333178858982,0.02243951394652513,0.018971252553846154
GNN + News,2025-10-21,47,0.010790536607069006,0.013034361836614107,0.025770465253872086,0.019349798297872343
GNN + News,2025-10-22,45,0.008025677517149199,0.009656243156279611,0.019319541048672405,0.0178167972
GNN + News,2025-10-23,45,0.008556884818607094,0.01060286444009529,0.02140720233114224,0.016830118611111108
GNN + News,2025-10-24,72,0.008267558948946417,0.010298320451901759,0.01749933316023084,0.01738248582638889
GNN + News,2025-10-27,78,0.00881875841850681,0.010110179047741401,0.019912064278450485,0.02128155083333333
GNN + News,2025-10-28,125,0.013611813325460978,0.015828714091333292,0.028391784910112575,0.021660606240000005
GNN + News,2025-10-29,102,0.01168931603663453,0.014542894369485502,0.029484848592284212,0.021413142950980398
GNN + News,2025-10-30,182,0.010064483256734423,0.012498531271209893,0.023661890883346623,0.01958757986813187
GNN + News,2025-10-31,99,0.010692874114404092,0.013447314659557005,0.02492793248684112,0.018692976540404038
GNN + News,2025-11-03,61,0.008701055174802942,0.010759229927974422,0.026701006778805915,0.020406988516393446
GNN + News,2025-11-04,64,0.005996195301211159,0.007795215473239203,0.018412030396575522,0.017777669046875
GNN + News,2025-11-05,40,0.0071594781900128895,0.008913737646750467,0.020668999373447093,0.014895161575
GNN + News,2025-11-06,41,0.006273583876844896,0.008078978109642355,0.02061274661341814,0.01462993769512195
GNN + News,2025-11-07,41,0.005660411545305409,0.007490948649482712,0.017763100893849946,0.014449892658536584
GNN + News,2025-11-10,57,0.006283667658751948,0.008114542508308849,0.017659802218539626,0.015411821280701754
GNN + News,2025-11-11,52,0.00551046348078372,0.006860835495757114,0.015123921437547129,0.01658957756730769
GNN + News,2025-11-12,34,0.007201899196754761,0.009546216840228248,0.01426352911135725,0.016457161470588236
GNN + News,2025-11-13,47,0.006426490745760089,0.008048029941482312,0.014578079121147659,0.018399324829787237
GNN + News,2025-11-14,71,0.007848159069002658,0.009278897108036973,0.015050731471437975,0.01841120579577464
GNN + News,2025-11-17,78,0.009510807118161005,0.0105963204367617,0.010445172877576247,0.01884636982051282
GNN + News,2025-11-18,43,0.0057002644350837885,0.006708297718593436,0.0156158622960711,0.019471705767441862
GNN + News,2025-11-19,68,0.006477133925374908,0.00871447574416783,0.020412673434132993,0.016717318794117645
GNN + News,2025-11-20,40,0.0054247192956796845,0.007023456044227678,0.017775878380052706,0.016805033262499998
GNN + News,2025-11-21,47,0.0048640776867777446,0.007722118725175956,0.01777388666697,0.017431566627659576
GNN + News,2025-11-24,74,0.005591612783256755,0.007189141363726627,0.01743150676122384,0.01647180467567567
GNN + News,2025-11-25,57,0.005093910564693072,0.006146538916705652,0.013550991862358698,0.01520266537719298
GNN + News,2025-11-26,59,0.006769837219083302,0.00894031989669086,0.015499657493526603,0.01499657147457627
GNN + News,2025-11-27,192,0.006141097038927147,0.007774460656023509,0.017676361846194248,0.014093852770833333
GNN + News,2025-11-28,90,0.005908391236327226,0.00695541685109655,0.016510819092703327,0.017127970344444444
GNN + News,2025-12-01,66,0.006774169322853836,0.009349468670274249,0.01761973041081515,0.01617339627272727
GNN + News,2025-12-02,72,0.006743576878088863,0.008456139208900797,0.017712897472342223,0.01820276626388889
GNN + News,2025-12-03,61,0.006733961504466834,0.007793874860897515,0.015556548699186918,0.017647968532786884
GNN + News,2025-12-04,46,0.009177408924645377,0.01131549933912278,0.013738532672109758,0.018190562413043475
GNN + News,2025-12-05,50,0.0076280484017682585,0.009779220017417586,0.019886362818069717,0.01869751968
GNN + News,2025-12-08,66,0.00674998650098283,0.008463574092845993,0.019471998322952606,0.018516330363636365
GNN + News,2025-12-09,36,0.010818243634655228,0.012805372730572084,0.025395777774974652,0.01634840905555555
GNN + News,2025-12-10,44,0.013185372630430818,0.016194540225770174,0.024844142005101485,0.01597300198863636
GNN + News,2025-12-11,53,0.01616724913850822,0.01846621419092496,0.03230846336744019,0.01658198254716981
GNN + News,2025-12-12,48,0.006960022325288767,0.008731832417697654,0.021237770716349257,0.017556379072916666
GNN + News,2025-12-15,61,0.005943377241874476,0.0068004083750853915,0.017470579976063244,0.017981956918032786
GNN + News,2025-12-16,67,0.005887532810335562,0.007696960176156841,0.017891479093136587,0.019532982641791045
GNN + News,2025-12-17,118,0.005562946447180891,0.00742994621696316,0.014813487242386339,0.017267913940677965
GNN + News,2025-12-18,46,0.00748212982972205,0.009560655196657747,0.01578389804648311,0.018163104782608696
GNN + News,2025-12-19,62,0.008043581310755329,0.010770185705451886,0.01892630864805988,0.019518604048387102
GNN + News,2025-12-22,86,0.0088590631372535,0.011633766664320887,0.016860676490766658,0.019353106622093025
GNN + News,2025-12-23,68,0.008118495060871242,0.010914469475458531,0.01973986101117639,0.018953437272058827
GNN + News,2025-12-24,74,0.009103099453378328,0.012283618209664825,0.017915854246254855,0.01701160866891892
GNN + Relationship,2025-07-31,38,0.009266624444871356,0.010665098866998513,0.02602467791324379,0.018766770157894738
GNN + Relationship,2025-08-01,56,0.009662092297793325,0.012392308481762893,0.02270971175416234,0.01684497904464286
GNN + Relationship,2025-08-04,93,0.008119144563102152,0.009854094924756127,0.020052293400650657,0.015354469064516126
GNN + Relationship,2025-08-05,64,0.007277422350781663,0.008036594422915069,0.017234828395885367,0.0171763070078125
GNN + Relationship,2025-08-06,43,0.007284993713244021,0.008631043882112336,0.018395411998553286,0.01907829986046512
GNN + Relationship,2025-08-07,84,0.008544883345567546,0.010139716808392997,0.021382174421367854,0.015423975238095236
GNN + Relationship,2025-08-08,52,0.008002237882854582,0.009638177296702893,0.02204600044597795,0.018667956961538463
GNN + Relationship,2025-08-11,66,0.008910962107877998,0.01116452129949288,0.0204010240197407,0.015999177689393938
GNN + Relationship,2025-08-12,89,0.009671213571043844,0.010946277801938001,0.02237273580290037,0.018206665112359553
GNN + Relationship,2025-08-13,91,0.00968665195900719,0.013394981259034341,0.02444609407601608,0.0179236270989011
GNN + Relationship,2025-08-14,95,0.010275956044370314,0.012977127040749627,0.023455602744300075,0.01581789322631579
GNN + Relationship,2025-08-15,86,0.014584758825467318,0.018421698940038058,0.02891002045294569,0.016291970988372092
GNN + Relationship,2025-08-18,83,0.019940165641060898,0.02684288049327278,0.03491221956280336,0.016283596036144574
GNN + Relationship,2025-08-19,50,0.027669084197205773,0.032401699929190515,0.04020799636840816,0.013041034520000001
GNN + Relationship,2025-08-20,40,0.024089027292222807,0.028104864044660456,0.03783446820452806,0.014766732962500001
GNN + Relationship,2025-08-21,58,0.022375915822501938,0.02515903208845857,0.03664916458314859,0.015570012594827584
GNN + Relationship,2025-08-22,42,0.018139955425999783,0.022538179500853076,0.027782208774061394,0.015172961226190477
GNN + Relationship,2025-08-25,76,0.006502864875959482,0.008437376400637105,0.022652441476422664,0.02166822560526316
GNN + Relationship,2025-08-26,69,0.007004842183801942,0.00797188874710773,0.016923747862270726,0.020735912159420288
GNN + Relationship,2025-08-27,117,0.009337416962037931,0.012334960687009403,0.02378928370805628,0.019892343935042738
GNN + Relationship,2025-08-28,96,0.009595719460199797,0.011886115040954963,0.021611958686359335,0.019320403104166665
GNN + Relationship,2025-08-29,216,0.011572051981047847,0.01425538569394723,0.025899308216240625,0.01881151351388889
GNN + Relationship,2025-09-03,140,0.008440321019832,0.011322403617329448,0.023662234260700587,0.020247874235714284
GNN + Relationship,2025-09-04,59,0.008650005644329698,0.01155902875136359,0.02243107277110719,0.018311744135593215
GNN + Relationship,2025-09-05,82,0.010364280623484335,0.012087519380053686,0.024520005079599543,0.018660334914634147
GNN + Relationship,2025-09-08,65,0.004866083451745064,0.006527959448002988,0.017405288458730125,0.01931787636153846
GNN + Relationship,2025-09-09,71,0.006541980765326796,0.007587688538200676,0.015949858503389903,0.018205444478873237
GNN + Relationship,2025-09-10,24,0.0045974133147176745,0.006582022920621677,0.01925560866948211,0.018144401875
GNN + Relationship,2025-09-11,38,0.006653732744258633,0.008161248278639698,0.014074166869058385,0.014047416710526317
GNN + Relationship,2025-09-12,61,0.007712505068703023,0.010254938485922006,0.01751727308146651,0.015266876885245905
GNN + Relationship,2025-09-15,53,0.00613018724953969,0.007315574766369774,0.012974150654561067,0.01552704758490566
GNN + Relationship,2025-09-16,51,0.005173863122756813,0.008927125229042059,0.016258406014565116,0.015513103598039216
GNN + Relationship,2025-09-17,45,0.0054610900358808,0.0061790271740187145,0.017092690947982946,0.015690524855555554
GNN + Relationship,2025-09-18,53,0.008303684152676696,0.009170164507300333,0.016482999539529895,0.019771826698113202
GNN + Relationship,2025-09-19,53,0.006264981520663152,0.00793764738611269,0.018907077074542877,0.01926107570754717
GNN + Relationship,2025-09-22,58,0.006694236725308283,0.008157794571122385,0.015488993248035115,0.017913498741379312
GNN + Relationship,2025-09-23,31,0.007739428177859422,0.009708421925648835,0.019436202132173074,0.01943627748387097
GNN + Relationship,2025-09-24,42,0.005934245655224594,0.007750289648284106,0.011906958417966917,0.014993569161904762
GNN + Relationship,2025-09-25,39,0.0044129931848141055,0.005292982813270012,0.013942318311772995,0.016077982756410255
GNN + Relationship,2025-09-26,50,0.0043057199301448235,0.0057886814969107065,0.014641798827797137,0.016105205619999997
GNN + Relationship,2025-09-29,68,0.01178858363207132,0.014866066979790224,0.02591773210202941,0.01567965950735294
GNN + Relationship,2025-09-30,47,0.009246891404901864,0.011312488636443506,0.023819446266490046,0.015736300829787234
GNN + Relationship,2025-10-01,45,0.008302658235427189,0.009728090026990516,0.020093327822784533,0.01789286477777778
GNN + Relationship,2025-10-02,54,0.012299869699563672,0.015001764312112696,0.024621142992853232,0.014595442166666665
GNN + Relationship,2025-10-03,44,0.0067238094610329235,0.008025143445390891,0.022036644905297543,0.017905255659090905
GNN + Relationship,2025-10-06,63,0.008180454596592788,0.01012378544877422,0.020151723834079836,0.021127623587301587
GNN + Relationship,2025-10-07,46,0.005207472313134675,0.006613363857358318,0.014874568836682468,0.01743362265217391
GNN + Relationship,2025-10-08,52,0.006399364473047135,0.008994338723239194,0.01686826635761037,0.014396824048076922
GNN + Relationship,2025-10-09,41,0.005170151269256339,0.007084200449286355,0.01606979787849429,0.015320244829268293
GNN + Relationship,2025-10-10,52,0.008403106022558955,0.010487930021595999,0.020600084407935596,0.01769208310576923
GNN + Relationship,2025-10-13,40,0.016878210830296853,0.020836934641735888,0.03214684617705639,0.016503009625
GNN + Relationship,2025-10-14,45,0.021745881505523958,0.02381810052970961,0.03828169517219062,0.016535813666666666
GNN + Relationship,2025-10-15,54,0.017266531764488058,0.01924876882120341,0.036122601168851014,0.01963353287962963
GNN + Relationship,2025-10-16,62,0.014687837095393615,0.017638829732719224,0.03185821052700758,0.017578383080645164
GNN + Relationship,2025-10-17,55,0.014410600037601787,0.01672891450171636,0.031015138107944578,0.017478264709090908
GNN + Relationship,2025-10-20,65,0.008769486077107324,0.01149082920288515,0.02243951394652513,0.017705442738461537
GNN + Relationship,2025-10-21,47,0.01060239799004773,0.013193512434904495,0.025770465253872086,0.01920900274468085
GNN + Relationship,2025-10-22,45,0.007947338117149198,0.009375784802181339,0.019319541048672405,0.018652172066666667
GNN + Relationship,2025-10-23,45,0.007730787407495984,0.009867033873657146,0.02140720233114224,0.017335313999999998
GNN + Relationship,2025-10-24,72,0.006974057458179098,0.008813293019453395,0.01749933316023084,0.017427523972222223
GNN + Relationship,2025-10-27,78,0.008682742762979792,0.009759014033788151,0.019912064278450485,0.020728734410256414
GNN + Relationship,2025-10-28,125,0.013721269221460978,0.015707773451125458,0.028391784910112575,0.0218893858
GNN + Relationship,2025-10-29,102,0.011189631221043026,0.014058139383274808,0.029484848592284212,0.021536297637254904
GNN + Relationship,2025-10-30,182,0.010015875618140154,0.012228730740560476,0.023661890883346623,0.01954570845054945
GNN + Relationship,2025-10-31,99,0.010490045182986065,0.013417284983069018,0.02492793248684112,0.01828114121212121
GNN + Relationship,2025-11-03,61,0.008113411664056444,0.010412532475828634,0.026701006778805915,0.02136717326229508
GNN + Relationship,2025-11-04,64,0.006154476699187447,0.007946433766730538,0.018412030396575522,0.018654295484375
GNN + Relationship,2025-11-05,40,0.007387274238951545,0.008915222927511237,0.020668999373447093,0.015117260425000001
GNN + Relationship,2025-11-06,41,0.006595237216103656,0.008280512613568347,0.02061274661341814,0.014784200439024392
GNN + Relationship,2025-11-07,41,0.006012591382019346,0.007849856399454682,0.017763100893849946,0.01392653113414634
GNN + Relationship,2025-11-10,57,0.0064587255616113054,0.008107280561954882,0.017659802218539626,0.015541990640350875
GNN + Relationship,2025-11-11,52,0.00577583884000828,0.007347714988102263,0.015123921437547129,0.016677563250000003
GNN + Relationship,2025-11-12,34,0.007681254273231255,0.010495495628897141,0.01426352911135725,0.016760475735294118
GNN + Relationship,2025-11-13,47,0.0061133819833860655,0.007581930834721294,0.014578079121147659,0.01817292112765957
GNN + Relationship,2025-11-14,71,0.007911324843650544,0.0092838076311228,0.015050731471437975,0.018089064936619714
GNN + Relationship,2025-11-17,78,0.009674156701494343,0.010616341823323367,0.010445172877576247,0.01917883619871795
GNN + Relationship,2025-11-18,43,0.004848370935083788,0.006369451261251714,0.0156158622960711,0.018791318290697676
GNN + Relationship,2025-11-19,68,0.00632794620622546,0.008453399727979536,0.020412673434132993,0.016943829544117647
GNN + Relationship,2025-11-20,40,0.005307915403019529,0.006817856190081622,0.017775878380052706,0.0165417016875
GNN + Relationship,2025-11-21,47,0.005473425105029736,0.007668261990586262,0.01777388666697,0.017427962797872343
GNN + Relationship,2025-11-24,74,0.005006341371939196,0.006546993955454809,0.01743150676122384,0.016612490844594596
GNN + Relationship,2025-11-25,57,0.005405142217722665,0.006333241974358608,0.013550991862358698,0.015073613061403509
GNN + Relationship,2025-11-26,59,0.007174996798760984,0.008746437393547902,0.015499657493526603,0.015324117118644067
GNN + Relationship,2025-11-27,192,0.006487494830771889,0.008234857715105449,0.017676361846194248,0.013548422835937499
GNN + Relationship,2025-11-28,90,0.0054342398101404395,0.006567149234207341,0.016510819092703327,0.016446025816666668
GNN + Relationship,2025-12-01,66,0.007021429224061617,0.009355160443214609,0.01761973041081515,0.016608153333333337
GNN + Relationship,2025-12-02,72,0.006660371006277485,0.00809997180378275,0.017712897472342223,0.01813450234027778
GNN + Relationship,2025-12-03,61,0.00634699480796758,0.007553144166490181,0.015556548699186918,0.0176051635409836
GNN + Relationship,2025-12-04,46,0.009153917163211569,0.011170467969169907,0.013738532672109758,0.018615152130434784
GNN + Relationship,2025-12-05,50,0.007752371190985597,0.009532677756969365,0.019886362818069717,0.019367355
GNN + Relationship,2025-12-08,66,0.006463682676465075,0.008234780910522791,0.019471998322952606,0.018639804750000002
GNN + Relationship,2025-12-09,36,0.011067595582015187,0.01308860836331617,0.025395777774974652,0.01691596088888889
GNN + Relationship,2025-12-10,44,0.013169292550885362,0.015983624396745937,0.024844142005101485,0.01639787554545455
GNN + Relationship,2025-12-11,53,0.016132809346055387,0.01863220014644792,0.03230846336744019,0.016541531509433962
