model,ticker,n,mae,rmse,mean_y_true,mean_y_pred
GNN + News,TRA,20,0.01044361847045239,0.01157336022276864,0.00701006292365485,0.016320261050000003
GNN + News,VCB,59,0.007245824836184718,0.007992523042737768,0.013784048573697983,0.013608139855932205
GNN + News,VCG,47,0.006734301897554636,0.008398369402230581,0.018613462772299597,0.020923947063829787
GNN + News,VCI,143,0.006992527875715214,0.008334249906688232,0.022759725919344997,0.02222346873426573
GNN + News,VGI,16,0.00546084983530775,0.006824673688215584,0.018937476386781747,0.02013734075
GNN + News,VHC,28,0.008705412519649205,0.0106204564136271,0.01844182954768513,0.014773074410714284
GNN + News,VHM,54,0.011458136557938576,0.015754576774517696,0.026194923807418415,0.019939103185185186
GNN + News,VIB,70,0.008189089341690728,0.011517636375368208,0.01854755140042727,0.014115667685714286
GNN + News,VIC,112,0.011322401920621141,0.01384749444659402,0.02886247833625277,0.020605156776785715
GNN + News,VIX,36,0.007273771556528706,0.010426445425047132,0.028926329790717964,0.025252651
GNN + News,VJC,47,0.013096513066520349,0.016459417304519938,0.02636591206364171,0.017295957691489363
GNN + News,VND,82,0.009111319849545586,0.01254858091655882,0.025529703704594807,0.02246436414634146
GNN + News,VNM,56,0.005460018319381643,0.007256971182940332,0.015398631196668598,0.014704101624999999
GNN + News,VPB,97,0.017933996188287296,0.022989797441522745,0.031542584943325826,0.014859625768041238
GNN + News,VRE,46,0.013774816022904882,0.015230718269311994,0.029299631441497893,0.022303157239130435
GNN + News,VSC,48,0.022372932416428997,0.025534744000997728,0.04013718874193722,0.01819635610416667
GNN + News,VTP,19,0.00860050619176238,0.009624370357362579,0.022433776261382946,0.016863578210526316
GNN + Relationship,AAA,22,0.0053762482997929874,0.006618049648444227,0.016673358030278532,0.02077002186363636
GNN + Relationship,ABB,150,0.01070138308952141,0.013752137536099426,0.02359662706653273,0.014489420599999997
GNN + Relationship,ACB,139,0.0068736465209308754,0.0103432733106028,0.013893282116330405,0.013876059147482014
GNN + Relationship,ACL,15,0.011564736987515417,0.01679328958878994,0.025990187066296713,0.016707346400000003
GNN + Relationship,ACV,30,0.006869736496226583,0.008250463331499255,0.014063618953029258,0.016691029066666665
