date,AAA,ABB,ACB,ACL,ACV,AGG,AGR,ANV,APH,AST,BAF,BCM,BFC,BID,BMP,BSI,BSR,BWE,C4G,CMG,CRE,CSV,CTD,CTG,CTS,DBC,DBD,DCM,DGC,DGW,DHG,DIG,DMC,DPG,DPM,DXG,EIB,ELC,FCN,FMC,FOX,FPT,FRT,FTS,GAS,GEG,GEX,GMD,GVR,HAH,HCM,HDB,HDG,HHV,HPG,HSG,IDI,IJC,IMP,JVC,KBC,KDC,KDH,LCG,LPB,LTG,MBB,MSB,MSN,MWG,NKG,NLG,NT2,NTL,OCB,ORS,PAN,PC1,PDR,PGV,PHR,PLX,PNJ,POW,PPC,PVD,PVS,QNS,REE,SAB,SCR,SCS,SGN,SHB,SIP,SSB,SSI,STB,SZC,TCB,TPB,TRA,VCB,VCG,VCI,VGI,VHC,VHM,VIB,VIC,VIX,VJC,VND,VNM,VPB,VRE,VSC,VTP
2022-09-23,0.018592339017420335,0.014630729299581136,0.00896822839423147,0.030501153595736717,0.013615446937991663,0.010176194003383985,0.027504305176846888,0.033788183003702774,0.024714429464607345,0.010338239149561666,0.023586534363982812,0.023993416212508237,0.02530760110974967,0.021808539856833828,0.016223158829675566,0.03543292459762629,0.02804173235623149,0.016915154907778476,0.024508596653676027,0.02571145858451536,0.02413999505269626,0.030210023045167334,0.024981935312262345,0.01797386459201077,0.03474693555036632,0.03492566436945765,0.008759082493063267,0.03328700528523427,0.029830903670528396,0.03217144156433323,0.00973480822649805,0.03295958809740793,0.008358850550982847,0.032702682986858966,0.030919490902564763,0.02891274198898558,0.01669867658196804,0.023078806869817486,0.027085216289927418,0.02161018238936368,0.014823051990231885,0.011180854587378943,0.032501676610012784,0.031735664246501545,0.020919841983552904,0.020917880110366466,0.02779080200107973,0.019753479806784192,0.02322542498896211,0.028496330422845082,0.03182145000551319,0.015245718462289498,0.027069527078485155,0.026278580486057627,0.01885389300993012,0.031271640915075435,0.03025660635708006,0.026610367510233005,0.023916540331623184,0.02936900198024097,0.025399331886458834,0.014281857409432339,0.01611668659454788,0.024566731053807658,0.02095830290933207,0.01995334936667349,0.013594273202923945,0.01147441055074319,0.016429505674694984,0.01872461212123326,0.030354732890695072,0.02189296672539786,0.027145809714725747,0.021480898270371914,0.013911544285754572,0.025549623870533136,0.02267138594505174,0.025071472522183152,0.016745562076179058,0.014944073274790295,0.02416921811745265,0.016206649956428877,0.015615374668112778,0.01739899665351359,0.010911801218009857,0.03436100114091038,0.03113018885992396,0.013918710554489112,0.024563373737820915,0.014259122723555047,0.030333243423335213,0.01441314219474763,0.012097728118470617,0.022017292759851807,0.02341158928974593,0.007171728772766369,0.025971023387078514,0.018058843761704777,0.027477745775489698,0.013900561751990354,0.01621404822293173,0.014682800925779196,0.015355320699096633,0.02720487330532506,0.03246305176188121,0.02832549521452576,0.02651481248318978,0.013011050741564962,0.02037012576011711,0.01680245397025503,0.031764814577456446,0.011768328239483084,0.028562795683183876,0.012765184357655482,0.014416784662386451,0.019556226804435337,0.019866398829548385,0.019640615264907915
2022-09-26,0.018055753809757796,0.014619321947706494,0.009167183239933378,0.031011728769111364,0.014082340750292252,0.009940622095422597,0.027835280781789228,0.03385905837151294,0.023638514415853767,0.010361613409132569,0.024605114837952215,0.02371434285588174,0.025978056210056263,0.021762453593276165,0.016192461400552215,0.03426326764493493,0.02843505738570262,0.017356455615506736,0.02411969474809687,0.02707683941060707,0.02406080867691644,0.03106722915440372,0.024829065047453774,0.01934386910279463,0.03477471883740494,0.03535886561444043,0.00880397714196235,0.033559710370730446,0.031023316728991574,0.03333215961885054,0.010013822028622272,0.031616193081161884,0.008448937165628057,0.03378985689412329,0.031887246076841846,0.029826262019698412,0.016748521295512644,0.022950353620033403,0.025709225028794275,0.021325749630884096,0.01522609135767474,0.009824479587428134,0.03374960196968606,0.032980328402797056,0.020890835696627873,0.022071181321998527,0.028739683708612702,0.01913487225422865,0.023221977251766248,0.029723925933594415,0.03060077961827882,0.01580303209620892,0.028571478846507604,0.025332361383309333,0.01875645302803803,0.03108185030816627,0.03135729900922564,0.02711167404408169,0.023704916767582258,0.029037225989243257,0.02646904518704043,0.014129329952653228,0.017524994941882754,0.022768669670744507,0.02144166526433431,0.02012248767315438,0.014529749050924056,0.011815961234178406,0.01630835141851918,0.01871960893985695,0.030213141153535503,0.02311313742966742,0.02710729390898041,0.023016802729991678,0.013965222936239413,0.025328568799309635,0.022602186638730253,0.026751475983385016,0.01671145524537733,0.014969036524327338,0.022850758447507787,0.01648948935142317,0.01587514035331248,0.018330810583482935,0.011125283389618539,0.03517372753508521,0.03167241329382986,0.014056922036791786,0.02584569351701362,0.01437065915368754,0.03003597463246637,0.014891146851304611,0.012071962551827171,0.02264949894129363,0.02419864003807566,0.007588461344406122,0.026242649215987218,0.017855920387339533,0.028456750046579143,0.013713265616280796,0.016191731990926956,0.014683742401698395,0.015385109170619601,0.02622645386985901,0.032027317749414065,0.028369443835875505,0.026786020024049974,0.013107709454197498,0.0196943139159367,0.016817864833449114,0.03142871519184137,0.01194209926945819,0.02843301350600073,0.013643390977882074,0.014691107404113349,0.02138327510957573,0.0206169925063122,0.02000115349397664
2022-09-27,0.01795041519828954,0.014628146442825583,0.009256572420507378,0.030993325930514473,0.014086822235515304,0.009962238213587602,0.02734481162083686,0.03373520363060952,0.023561689135702082,0.010397585355598957,0.02355153384148849,0.02226435827004203,0.0259542932251539,0.02097976073405966,0.01618392923846278,0.03331524196698701,0.02816217012249822,0.01735464542676934,0.024168571489659278,0.026154194212049692,0.024104811755204156,0.031203697438773752,0.02482617143916886,0.018886645030267074,0.034347070629447723,0.03560639328568964,0.008822295141267204,0.033145572502085406,0.03126938185792048,0.03369039173971122,0.01016792694888194,0.03166915790785765,0.00807626626543302,0.032594788304226845,0.03164711212029134,0.03131994290447731,0.0167371167427121,0.02300219471054977,0.02594962262669567,0.021504548269612875,0.015623246863970559,0.009525958211681269,0.0336154166611928,0.03185630228963046,0.020837260366021577,0.022335132407808517,0.02867502951587801,0.019088960634643347,0.023264167917072358,0.030865445353067067,0.02946190140705593,0.016031961703490586,0.028376999099240314,0.02545022014726971,0.018748842593195834,0.030501156529668037,0.03196160463381763,0.02743723685773621,0.0236982353553591,0.029458002437452984,0.026499332547733487,0.014129329952653228,0.017530773399274363,0.02282560501666452,0.021568273305178697,0.02012606261915585,0.01454215095212967,0.011841922367020816,0.016049876145643023,0.01867094153616109,0.029899297427997483,0.023617291949391522,0.027493699223328456,0.02310361608913415,0.013815311035826058,0.02568166857617752,0.02268157829168383,0.026696258307382807,0.016665552975753516,0.014658305935293256,0.02285004872946137,0.016602110189199326,0.015878216859807552,0.0184098496173162,0.011030935711484993,0.036396956603326654,0.031590156723836575,0.013981073773892653,0.025859044241859516,0.014338090870862404,0.030011126545927278,0.014928394190600517,,0.02295966833461028,0.024378093879522302,0.007586638363183116,0.02553864938684695,0.01758146891460244,0.028533162478022487,0.013636397177087874,0.016167283813253833,0.015210711742108047,0.015371343814655455,0.02595010220233395,0.03088338454334054,0.02837249507986138,0.026436255384610294,0.013652485306932825,0.018721332143574344,0.016863157534573868,0.030699702132403237,0.01196212945851796,0.02704972980484639,0.013708275189862685,0.014704291556485342,0.021375166540226014,0.020904137375693296,0.02001972015276081
2022-09-28,0.01795041519828954,0.01485849132597103,0.009431591670721254,0.03135459267156768,0.014386634367744284,0.009962418543595874,0.02622766289721641,0.032650337659312655,0.02364747468641782,0.010250820530498573,0.02458932858738875,0.022526371708481634,0.02595432333299362,0.02099157595665726,0.016533360384431997,0.03308330196961073,0.02898158120372433,0.017351828919683884,0.02709842794885014,0.02561715127395459,0.023894451794888655,0.030911120243194454,0.026685504651766938,0.018846918355776822,0.03398473214127921,0.03579384038643354,0.00960687894312431,0.03311609421705209,0.03141622355266268,0.0341748528037532,0.01015867446618991,0.031671306294575235,0.009063386592284402,0.032703462805792144,0.031653869963979314,0.031172888834447205,0.016855330363037817,0.023176823810064733,0.027466346521227605,0.021524043792963816,0.01430289187706838,0.010145966342383806,0.03461783483428627,0.03169989885770089,0.022648209803699228,0.02212709038128365,0.028755219517101614,0.01918567833362906,0.02345639629125663,0.03070298050423804,0.028255360005183517,0.016053602901975744,0.026840550718682715,0.027056312443439024,0.018930460767743552,0.030516892865287738,0.03278800684230752,0.028361595922648492,0.02400594580586314,0.029441432761710597,0.026635165453415904,0.013934548654182229,0.017388710334681798,0.02457137989434337,0.021211154025649916,0.021431686058893833,0.014462167526258677,0.011819674187090769,0.01742685550263203,0.01853615532286313,0.029970117645965286,0.0235727756250999,0.02909137301255887,0.023607997374408305,0.013850757383063577,0.027037699799776164,0.024589948635212664,0.026867394555352204,0.016577340885085667,0.014646578682499979,0.022379812438729465,0.016666854112828037,0.015292598499222284,0.01841261717497413,0.011015020968437225,0.0363709468828778,0.03178394265021123,0.01408558708052969,0.026558978829805145,0.014458815602211395,0.029798315784073874,0.01565684207292061,0.012636531823783773,0.023023554300486394,0.02430501951694018,0.007586638363183116,0.02535735583545428,0.01747308766417969,0.02860134774819598,0.013589568873318731,0.016198537844310613,0.015210711742108047,0.015419282025246006,0.027815676610068566,0.030589477543459635,0.028339983189447436,0.026202791800133927,0.015263535581380628,0.016764361525301023,0.018344808129881214,0.02996409026839143,0.011961805876623025,0.0268122762731329,0.013532364398044769,0.014813928638700784,0.021397492960768295,0.020867506897227054,0.020188817064940242
2022-09-29,0.018065299422504472,0.01485849132597103,0.00934201087167917,0.030569695201460672,0.014412371157340908,0.00996961223905221,0.026523820448466094,0.0326318695911821,0.023611942893421358,0.01025406766257836,0.02449240674971254,0.024517794413123593,0.02594210766436,0.020455641165170978,0.016493546932066783,0.03287650913737135,0.028401164186294264,0.016843843758510228,0.0278647441859642,0.02610904592817536,0.023894451794888655,0.02952933391193709,0.028215710827965923,0.01905448534438449,0.03490400444465157,0.03620220979423012,0.009953530174093034,0.03347688184444704,0.031434270739370496,0.03290845767017043,0.010597254560813016,0.031236867346883104,0.008994209672229617,0.032257529389596286,0.030889542916195403,0.032549253806517735,0.0179409615124631,0.023186541887594437,0.028543167395499936,0.020301966285276404,0.014115979580506385,0.010098896387617531,0.03359913845750998,0.032048320526842526,0.02162188397031697,0.020243999295816963,0.028800555090707815,0.018898486594381605,0.0242594714711476,0.029886810969730903,0.0295501541663515,0.016016152300271886,0.02742767388767658,0.028337075128859024,0.01894216081314558,0.030492266396849894,0.0327465743918425,0.02967027540012234,0.02427852192407621,0.028733961675889277,0.026576419554318456,0.013167353732974714,0.017371593302269492,0.026010455685819313,0.02123519859860958,0.020880939244767305,0.013774572985750749,0.011722250347106502,0.016173889644991564,0.018105278282306687,0.030372341093681757,0.02358511162872586,0.029129883649945666,0.02363340669288478,0.01404221850561308,0.026855755584966046,0.025874194272448282,0.026039693868368546,0.01659470418886721,0.016855182985872366,0.023626526520348048,0.016752966170487268,0.01430958894909276,0.018014116193139754,0.011103171673566272,0.03654957732583578,0.03154793958188657,0.013992199600769107,0.024925517231971783,0.014212260102196589,0.029538131435133844,0.015636304843492474,0.012619275937255472,0.022943996571890935,0.02431895995987927,0.007580991558802017,0.025317103170641817,0.017323187620509058,0.027947216232132487,0.012597565019704228,0.016157052089139867,0.01518920335156167,0.015517662459786941,0.02872792562692107,0.031836681225467595,0.028557745330161866,0.02449732216245036,0.015261332835652354,0.017132699432051004,0.01935660550333222,0.03143769943575624,0.011458470002163814,0.026668633064246453,0.013161875965339445,0.015134231963367013,0.02133202056944078,0.020632423231079104,0.020163079618056735
2022-09-30,0.017850906160869203,0.015100254419047863,0.009376844929412558,0.030005318057731236,0.01846780764101737,0.009969794073446111,0.026140423584289862,0.03276585996046596,0.02238916035055633,0.010348163126542033,0.024405722473974028,0.02492106821834769,0.02440262399167899,0.020383321982200258,0.01647213475963462,0.03172617517797034,0.02339032759110975,0.01667790387840706,0.027517006065195346,0.026198369910762815,0.022255585271292025,0.028079055606605452,0.028265848483645002,0.0186556695058752,0.03465613657303928,0.03549086671730145,0.010026202112068257,0.03247710490385718,0.03151348573026298,0.031506450959160305,0.010532545579430811,0.03126815376287457,0.0090345651532475,0.030978305263492944,0.029816213784337013,0.0324638030147119,0.02022066638046975,0.023065915056224906,0.02782016580002233,0.019680807594384696,0.013997925179378843,0.011351736341702995,0.03257464686699706,0.031884657389873734,0.020243780930544,0.019992725997880965,0.028582824417232196,0.016964745964606343,0.02382730024153295,0.02867935380559612,0.029476164465505984,0.01526915151564555,0.027323759494758428,0.028255405898089617,0.01894664460605161,0.03048875172944807,0.032708423780810424,0.029672444148593883,0.024261288401391735,0.029661764622435655,0.027445563825129412,0.011424025920527523,0.017744565764860495,0.02596271606488497,0.020541116168367308,0.02045639660135114,0.013573246704627248,0.011800665419385221,0.016023185065106277,0.017857600157213306,0.030339971578248665,0.023804287132146405,0.028935722522020545,0.023402536169428008,0.013440041123695557,0.02687538629694214,0.025789838897844777,0.025580996274150163,0.016614339515005166,0.016876158849451324,0.023627067866065,0.0164528306024729,0.013141204002394742,0.0180225199042026,0.011069911819836842,0.035703085305058564,0.030308862669154384,0.014007202191105121,0.0234237615479841,0.014213260223314162,0.029528415185559723,0.015931055609967357,0.012518594007604538,0.022596309863478683,0.025746018582871937,0.007496326549008695,0.02509888341820666,0.01813284182928239,0.02805896124075403,0.012712184032064162,0.01606577012943724,0.015920286345807312,0.015433529000292337,0.029187995603704293,0.03158954470259854,0.029307534472161247,0.025583877407329363,0.015022335703219853,0.017141707766283935,0.017493397790856364,0.03198619729609068,0.011423138074892581,0.025723702986245923,0.013185675264677869,0.014843467050828923,0.019475777165214987,0.019748230273623633,0.019906381658667403
2022-10-03,0.019969347989688038,0.01636657111543924,0.009952478347931221,0.029909967711920595,0.019509770422758053,0.013559590198635016,0.02768965838633607,0.03387378607482935,0.024135175812958026,0.010445119703785737,0.025492299125302202,0.024982785674280947,0.026054164143716644,0.02216118903083592,0.01744195598406447,0.03319275734203398,0.024321973514691245,0.018926797998285318,0.03134800856373407,0.027888073518930717,0.02268984947696861,0.02909023300190802,0.028452429126696804,0.020537444041580363,0.03597755146509702,0.03651496989194034,0.011250564502135832,0.033857005704207785,0.030724706315245716,0.032557929284724875,0.010534226362904787,0.032396644611072965,0.0090345651532475,0.031183731965440605,0.031250767164474384,0.033673638064352814,0.020354819349475035,0.023196221801061737,0.029283917833764078,0.021252866211826187,0.014251002834151323,0.012679037139282907,0.03309008064642235,0.0328768169007986,0.020447544195252507,0.021335059814627327,0.030016463884863835,0.016735579920296166,0.025579398520227333,0.029494610038218783,0.03067874412155418,0.016121147717308014,0.027831592876133033,0.029733397777671977,0.020946717899967653,0.03179994587430328,0.03327181297062272,0.031029940951496224,0.024259594989595363,0.03095640927756143,0.0288753430810169,0.011414450267679099,0.01964675496944614,0.02749198908760127,0.022248594485936263,0.021433201869183235,0.016063810290361847,0.012476707149413823,0.016885590374089248,0.02008350271208514,0.03166612957501628,0.02533482198558545,0.030353753283001553,0.025183026468411553,0.015639930915938616,0.02819170006153242,0.027513039623030085,0.027064765283292103,0.01659658257313693,0.017469598364346865,0.025261264848533846,0.01627371837114918,0.015269962672612918,0.020181380343930834,0.011615722282861174,0.03676821623883765,0.03205409834270699,0.014516526773383002,0.024156576361798507,0.014160166176595431,0.030830346378999784,0.01565294973288829,0.01291436092163374,0.023280354585838617,0.027132209885941783,0.008397116953305169,0.026717853771666304,0.020177047445043304,0.02948844914882076,0.015485723735340438,0.01692773118566793,0.015862462129036504,0.015388572870405749,0.03070676653763636,0.032903186666004176,0.026223749683182248,0.027135865257283478,0.014340263443549594,0.01694910196856246,0.01689319280208452,0.03335803153843884,0.01115756733201273,0.027299814406176813,0.012726046578998364,0.016496436505226704,0.02097813766866069,0.019954745373363888,0.02052252431920604
2022-10-04,0.019921625576514976,0.016311517323009176,0.010531484071935715,0.030310324871273223,0.019619231778766663,0.01560086848836092,0.02789401691392433,0.03422991196097284,0.02354928251999024,0.010443525363288688,0.02546742336285548,0.025092605657782936,0.02700874570362356,0.02180294395826497,0.01744261326007705,0.034023582951622264,0.02368370374552296,0.01927485255572223,0.03040028342964112,0.028001018493188173,0.02360923892830336,0.029111680492410308,0.029603114461090724,0.02102742633732768,0.03573184014418462,0.03651811857318495,0.011129890627060492,0.033987044400614244,0.030746327122597887,0.03308813935007517,0.010615820618828166,0.031265943484035524,0.009326168462037659,0.03114508804981872,0.031179874224530536,0.03362895116347403,0.02059535340013408,0.02379465762989913,0.028906543104771514,0.021326791078799045,0.014090441860094947,0.01268480473321263,0.0331234098325241,0.0328768169007986,0.020421637564345934,0.021782691417612386,0.030398143388916977,0.016972836394584922,0.026642692507760465,0.03073340344664191,0.03149589642415285,0.016052870422254086,0.02880952513534018,0.029473818503440087,0.021271789164391066,0.031854635590568704,0.03427842687434554,0.031307511073176635,0.024239352788657947,0.030186523475113986,0.02915456802859285,0.011414450267679099,0.01953691938745806,0.02634561871203696,0.022516083907175036,0.021089248935109595,0.016095240713218,0.012476707149413823,0.01732243425617686,0.02021396944354107,0.031522266440610174,0.025248935171730286,0.03047121478986287,0.024641885022525758,0.01575008043046155,0.02915570809006383,0.02727017308146182,0.027080026758647624,0.016547847689901862,0.0174743254842776,0.024859706204626564,0.016222963042619554,0.01530494257778116,0.020092423933296855,0.011656553222624415,0.03661041173160919,0.031935413929475076,0.014528992962692429,0.024018149059711297,0.014575979363615864,0.030396067839321105,0.015422028630805681,0.012851047525780326,0.02359291555411754,0.027139377275771908,0.00823178091788061,0.02564273809751455,0.020357608908998338,0.028388295308295612,0.01549442933515404,0.016874560031794553,0.015789282761685414,0.015252259611166746,0.03091363260769894,0.033593091394275694,0.02469428353178999,0.027698597937279284,0.014364249769399581,0.016981968738727763,0.01732682176488411,0.033572648488452705,0.011691948536345528,0.027760229340868196,0.012726425960747502,0.016509986370196995,0.021192619950805985,0.020063611370598887,0.020494891229810044
2022-10-05,0.020269879945832143,0.016197851291052393,0.010284647446601345,0.030752393522193375,0.01962719328437653,0.015700784178482054,0.028854361853804543,0.03367970887517472,0.023102554474370113,0.010356832322596694,0.026005527105210296,0.025158277393633858,0.027396177934015442,0.022026749352080634,0.0170164395556836,0.03354135296442718,0.023737776266089198,0.018679986409286087,0.0314088797497515,0.028150134428233043,0.02483990711848995,0.029953849317340662,0.03038734406059383,0.022416507243775495,0.03616171841139072,0.03594406131333205,0.011674359599318994,0.03431198388349265,0.030997595469034262,0.03284492756842827,0.010573472162697281,0.03165087651252762,0.009435454243297905,0.03241779042958072,0.03170202881643238,0.034730463491144434,0.022189212913586144,0.025296491057141594,0.029893793522080714,0.021686310407539,0.013971196562888024,0.012737678587535122,0.03317526087276282,0.03225486397258537,0.02041029789299665,0.022246187690257605,0.030572852467982973,0.01729606561735098,0.027311923856158517,0.03133581000180372,0.030789661566076595,0.015446621636344178,0.029733579059310757,0.030218737357360182,0.021349653835610088,0.032166909032278215,0.0354194948944139,0.03241625049371444,0.024239352788657947,0.029583220890592735,0.029246629070980704,0.012588793949642001,0.020553230564251904,0.02694671046020052,0.022680979761141536,0.021232398264156353,0.01602474886280893,0.012351348951463267,0.01717833189484916,0.02036808141727676,0.03213024868098802,0.026215646808981214,0.03105416121991097,0.025051357958391255,0.01586462647664183,0.030448095711206002,0.027773538773400757,0.02684915493143903,0.01651514446345861,0.01748349432942776,0.024993060235337417,0.01679373792023316,0.016212834220658136,0.020244988658781705,0.012910702285483477,0.03748429346813138,0.03254946111739103,0.014508204973314313,0.023459600761796446,0.014572310101391308,0.031725493881075276,0.014908237762049484,0.0128813006673627,0.023652673855512146,0.02726796700277038,0.008558564299923738,0.026352065449062052,0.02057751160524253,0.028810320721392547,0.01411093359002335,0.01612812897555385,0.015734581431548864,0.014842512478526377,0.030990171003045183,0.034366719910400155,0.02535439993181596,0.026321881237797187,0.016580026414724145,0.016018118218022435,0.018708885628343747,0.03425693712826127,0.011986277538284051,0.02881801254822492,0.012796183884394765,0.01588420996422932,0.02065756044572109,0.02006167288533637,0.020392683688378762
2022-10-06,0.020476155516013672,0.017299169618046895,0.010929327589903079,0.030296071370007432,0.019627167900182135,0.015717622643510357,0.02904093198655439,0.033594292076045605,0.02366297997309602,0.010421192082027471,0.0261516507671541,0.024957105968268098,0.028551184332060758,0.02103938660110315,0.01699986221299923,0.034144969119821886,0.022988923070505398,0.020357677751420663,0.033035457233827226,0.0284562645086521,0.024736270241645052,0.029385173466521905,0.030642723500750632,0.02259253687638897,0.03691334365370707,0.03691483340470584,0.012049092699222885,0.03439240008355928,0.031346847038121343,0.03294368408681241,0.010579338539764286,0.030714856912879486,0.009412474619810166,0.03263363027706207,0.031599840498565575,0.03535041788607894,0.023436371377019524,0.02535633904073379,0.029800807185346695,0.020497420788237197,0.013819162189501808,0.013049106969470656,0.033408651835976924,0.032729955503160886,0.019714383514890486,0.023277357216888356,0.030841191695928954,0.017279761216541057,0.02721225095018839,0.031055595241186566,0.03173777329846016,0.015264243621081867,0.030150384536919057,0.030639718292904346,0.022736584233487483,0.03322745288500431,0.034471498187535636,0.03236600123421412,0.02434038900642526,0.030639192004431194,0.029038264773880575,0.012684968882917801,0.02108386988713933,0.027802885407990235,0.02393804499844594,0.02106239252064802,0.017279127214850035,0.012635682090158732,0.018389567827072996,0.02224820893520678,0.03315865489403379,0.02708766719789596,0.031355043848665054,0.023741298726581112,0.01706981114519865,0.030406271081591833,0.027985741176892048,0.02641748887855768,0.016540919863119345,0.017375702063054166,0.024587749653005937,0.016686042822344,0.016140618992500504,0.021067043564454605,0.012680169642657923,0.036786042581305876,0.03163276503020462,0.014653814124598015,0.023216418712754275,0.014714321217256623,0.032104927479126744,0.01490090825738037,0.01332536738253343,0.02465458734511809,0.026682807335094823,0.008482729273852128,0.027674689653166402,0.021911789650450687,0.028677926827864613,0.014767040059959923,0.015725404429641567,0.016173561681792115,0.01505874183723063,0.03185752582452788,0.03530619158486969,0.025637261134960464,0.026455598990639505,0.016576965191693254,0.016318638556147905,0.018716345626465906,0.03517889509719401,0.01187927538807019,0.029896467752992577,0.013104260617733286,0.016243297815168273,0.020785265346094508,0.019253895633014547,0.02052475228824476
2022-10-07,0.021695750454017428,0.02036226841532431,0.013908269049706877,0.031088245931804634,0.019830158029877903,0.015722219258577814,0.03039875083986516,0.034660902124950516,0.025169565316512685,0.01042034280043426,0.02599935518362595,0.02573691641559541,0.029914785853070017,0.022290626468720102,0.017059972417100614,0.03517588543063518,0.02292096220202289,0.022064769597735536,0.034773759787803296,0.02984597467249329,0.025032796059492504,0.03070598072083983,0.0319133749255479,0.023714945629461668,0.03809773777032837,0.037435850720203535,0.0124541382880405,0.035625877297353344,0.032025916855019806,0.0332960196814026,0.010556992850799033,0.030624294447153498,0.010653670737705045,0.033728084147165514,0.032025382212778744,0.03632130277934,0.02341819709900416,0.026592324134830904,0.030941012851991447,0.022283732729907833,0.014637140559405048,0.013616635768857376,0.03394240058858862,0.034040600952529615,0.02034121254042037,0.02473085847808276,0.03192878428577608,0.017296438202317403,0.02846749845914485,0.0313417142179628,0.032962143508858385,0.016028229273847186,0.03132652265124339,0.03064551287179772,0.02285869253866539,0.03430409031259779,0.035269697627247826,0.033450255444180496,,0.031789217384169594,0.03016900497213317,0.012742373224778475,0.021810159420792632,0.02913905159860772,0.024934899949213434,0.021530329271114198,0.01902310136385619,0.015057367905208494,0.01989553299842495,0.023970882961892634,0.034270296625088466,0.028295216427657616,0.0313486943678325,0.025271586697068273,0.01817011697892879,0.031530036974818605,0.02935205688636906,0.026938708907069203,0.016856967861301142,0.016787029913168813,0.02604305283464562,0.016697392898641823,0.01605143496918701,0.022700843558539113,0.013654613674812842,0.03684179328967719,0.031716569746479635,0.014688842030192929,0.023086894231349353,0.014714307809841986,0.033204125919646096,0.015080248197301083,0.013468481913015121,0.02396923100827372,0.02678104110202289,0.008579580545027584,0.02796736455078133,0.023391751734126744,0.02994378714652706,0.01724827820160999,0.01809757493547775,0.01597370513671361,0.016345404519256354,0.03301516237947462,0.03571117397004538,0.027113457009917758,0.02795583490442546,0.016593048271303184,0.01690594456620913,0.018719145250426828,0.03629079634456375,0.0119179917994298,0.03111711084163247,0.013038802145913,0.01863716165311314,0.02093146239112859,0.019221981096364773,0.021534419104822827
2022-10-10,0.021742137240485182,0.020903669645410235,0.013913191643074764,0.03145582653516737,0.01977668377443019,0.015669446782139905,0.02918557332146417,0.03543510234966499,0.025241086073665504,0.010398572556805865,0.027753111447278458,0.02559110426062712,0.029350205564408642,0.022624172529159853,0.017142217851691507,0.03468232275100535,0.023934812675724275,0.02216457187904779,0.03516681790403469,0.030429250613169388,0.024132049139893877,0.030519060239688547,0.03191187608215205,0.024157879316227947,0.037425522860501076,0.037386738560199605,0.012454676994037812,0.035633185281740434,0.03339988531545066,0.034233382550786784,0.010654174795843734,0.03047226638656373,0.010743774262884602,0.03494476288955414,0.03221752674242931,0.036258989938115424,0.023400698263378858,0.026660651264637597,0.03145289644279562,0.022237148264629397,0.014643419775106964,0.013601545587022564,0.0351281510267753,0.034053958043041094,0.020671453225597273,0.02507565507353919,0.03177622096726265,0.01752831875289861,0.02828706845435845,0.03283519636185817,0.03214050279975619,0.016506207278163754,0.031932033509156424,0.03094203003953301,0.02361197310703985,0.03542462281147006,0.036430969756417964,0.033452147787385846,0.02436554189999972,0.033140519432982976,0.030161667712651198,0.011726674544133746,0.021634523232082172,0.02880334664839871,0.025101419662419924,0.021522137441328186,0.019158202333197122,0.015112604331361225,0.01977983105677239,0.02507128099681365,0.03548002225264192,0.028139025377384268,0.03118790646035128,0.02532633107717416,0.01817011697892879,0.031025183224803157,0.029537804517454375,0.027066842858266323,0.016919039219643627,0.01681914934871724,0.026224338714317015,0.018165678849088082,0.016262904730437674,0.02312622066947222,0.013656512263294085,0.036905995239343264,0.032516491093776224,0.014689307670067752,0.02354048912885126,0.014855425704472484,0.03323347535113537,0.015166192216156817,0.013853501110272759,0.024097307180650316,0.0283641475345756,0.008647064693244385,0.027886872151117847,0.02344447996466783,0.029966996913075045,0.01839773593667847,0.020064719351607113,0.01622204840770874,0.01656234336335094,0.033246369465515103,0.035744593740539586,0.02742697472149859,0.02934968498087247,0.016598280205194035,0.016861617204994506,0.018719145250426828,0.03568087751101495,0.01295784587515206,0.030798900115030798,0.01311048485911017,0.018557837833165437,0.02112389987828983,0.019055124885311667,0.021755922520431674
