ticker,date,title,url
PHR,30/12/2025,Ph&#226;n t&#237;ch kỹ thuật phi&#234;n chiều 30/12: Chững lại trước ngưỡng kháng cự mạnh,//vietstock.vn/2025/12/phan-tich-ky-thuat-phien-chieu-3012-chung-lai-truoc-nguong-khang-cu-manh-585-1386240.htm
PHR,08/12/2025,"Tại sao n&#234;n mua PHR, CTG v&#224; IDC?",//vietstock.vn/2025/12/tai-sao-nen-mua-phr-ctg-va-idc-145-1379188.htm
PHR,30/10/2025,PHR: BCTC qu&#253; 3 năm 2025,//vietstock.vn/2025/10/phr-bctc-quy-3-nam-2025-737-1367914.htm
PHR,30/10/2025,PHR: BCTC Hợp nhất qu&#253; 3 năm 2025,//vietstock.vn/2025/10/phr-bctc-hop-nhat-quy-3-nam-2025-737-1367915.htm
PHR,24/10/2025,PHR: CBTT nhận được Đơn từ nhiệm của &#212;ng Mai Hữu T&#237;n - Th&#224;nh vi&#234;n HĐQT độc lập,//vietstock.vn/2025/10/phr-cbtt-nhan-duoc-don-tu-nhiem-cua-ong-mai-huu-tin-thanh-vien-hdqt-doc-lap-214-1365387.htm
PHR,30/09/2025,PHR: B&#224; Nguyễn Thị B&#236;nh Y&#234;n giữ vai tr&#242; người phụ tr&#225;ch quản trị C&#244;ng ty thay cho &#212;ng Phạm Trọng Tỉnh,//vietstock.vn/2025/09/phr-ba-nguyen-thi-binh-yen-giu-vai-tro-nguoi-phu-trach-quan-tri-cong-ty-thay-cho-ong-pham-trong-tinh-214-1357088.htm
PHR,18/09/2025,PHR: Th&#244;ng b&#225;o thay đổi mẫu dấu C&#244;ng ty,//vietstock.vn/2025/09/phr-thong-bao-thay-doi-mau-dau-cong-ty-830-1353520.htm
PHR,12/09/2025,PHR: Giấy chứng nhận đăng k&#253; doanh nghiệp thay đổi lần thứ 8,//vietstock.vn/2025/09/phr-giay-chung-nhan-dang-ky-doanh-nghiep-thay-doi-lan-thu-8-737-1351729.htm
PHR,08/09/2025,"C&#243; n&#234;n mua MWG, PPH v&#224; PHR?",//vietstock.vn/2025/09/co-nen-mua-mwg-pph-va-phr-145-1350071.htm
PHR,27/08/2025,PHR: BCTC Hợp nhất 6 th&#225;ng đầu năm 2025,//vietstock.vn/2025/08/phr-bctc-hop-nhat-6-thang-dau-nam-2025-737-1346431.htm
PHR,14/08/2025,PHR: Nhắc nhở chậm c&#244;ng bố th&#244;ng tin định kỳ đồng thời bằng tiếng Anh,//vietstock.vn/2025/08/phr-nhac-nho-cham-cong-bo-thong-tin-dinh-ky-dong-thoi-bang-tieng-anh-830-1341532.htm
PHR,11/08/2025,PHR: BCTC 6 th&#225;ng đầu năm 2025,//vietstock.vn/2025/08/phr-bctc-6-thang-dau-nam-2025-737-1340360.htm
PHR,07/08/2025,PHR: Th&#244;ng b&#225;o về ng&#224;y đăng k&#253; cuối c&#249;ng thanh to&#225;n cổ tức năm 2024 bằng tiền,//vietstock.vn/2025/08/phr-thong-bao-ve-ngay-dang-ky-cuoi-cung-thanh-toan-co-tuc-nam-2024-bang-tien-737-1338966.htm
PHR,04/08/2025,PHR: CBTT ng&#224;y ĐKCC thực hiện quyền nhận cổ tức năm 2024 bằng tiền,//vietstock.vn/2025/08/phr-cbtt-ngay-dkcc-thuc-hien-quyen-nhan-co-tuc-nam-2024-bang-tien-738-1337398.htm
PHR,30/07/2025,PHR: B&#225;o c&#225;o t&#236;nh h&#236;nh quản trị c&#244;ng ty 06 th&#225;ng đầu năm 2025,//vietstock.vn/2025/07/phr-bao-cao-tinh-hinh-quan-tri-cong-ty-06-thang-dau-nam-2025-737-1335379.htm
PHR,30/07/2025,PHR: BCTC Hợp nhất qu&#253; 2 năm 2025,//vietstock.vn/2025/07/phr-bctc-hop-nhat-quy-2-nam-2025-737-1335432.htm
PHR,30/07/2025,PHR: BCTC qu&#253; 2 năm 2025,//vietstock.vn/2025/07/phr-bctc-quy-2-nam-2025-737-1335433.htm
PHR,25/07/2025,PHR: Nhắc nhở chậm CBTT về việc nhận được đơn từ nhiệm của người nội bộ,//vietstock.vn/2025/07/phr-nhac-nho-cham-cbtt-ve-viec-nhan-duoc-don-tu-nhiem-cua-nguoi-noi-bo-830-1333159.htm
PHR,18/07/2025,PHR: Th&#244;ng b&#225;o k&#253; hợp đồng kiểm to&#225;n BCTC 2025,//vietstock.vn/2025/07/phr-thong-bao-ky-hop-dong-kiem-toan-bctc-2025-737-1330085.htm
PHR,11/07/2025,PHR: B&#225;o c&#225;o về ng&#224;y trở th&#224;nh cổ đ&#244;ng lớn VinaCapital,//vietstock.vn/2025/07/phr-bao-cao-ve-ngay-tro-thanh-co-dong-lon-vinacapital-739-1327224.htm
PHR,04/07/2025,"PHR: Điều lệ tổ chức v&#224; hoạt động sửa đổi, bổ sung",//vietstock.vn/2025/07/phr-dieu-le-to-chuc-va-hoat-dong-sua-doi-bo-sung-737-1325253.htm
PHR,02/07/2025,PHR: Giấy ủy quyền thực hiện c&#244;ng bố th&#244;ng tin,//vietstock.vn/2025/07/phr-giay-uy-quyen-thuc-hien-cong-bo-thong-tin-830-1324176.htm
PHR,02/07/2025,PHR: &#212;ng Trần Ho&#224;ng Giang được giao phụ tr&#225;ch điều h&#224;nh C&#244;ng ty thay cho &#212;ng Nguyễn Văn Tược,//vietstock.vn/2025/07/phr-ong-tran-hoang-giang-duoc-giao-phu-trach-dieu-hanh-cong-ty-thay-cho-ong-nguyen-van-tuoc-214-1324177.htm
PHR,02/07/2025,PHR: Th&#244;ng b&#225;o đơn xin từ nhiệm Th&#224;nh vi&#234;n Hội đồng quản trị v&#224; Ban kiểm so&#225;t,//vietstock.vn/2025/07/phr-thong-bao-don-xin-tu-nhiem-thanh-vien-hoi-dong-quan-tri-va-ban-kiem-soat-214-1324178.htm
PHR,30/06/2025,"PHR: Nghị quyết, Bi&#234;n bản v&#224; t&#224;i liệu họp ĐHĐCĐ thường ni&#234;n năm 2025",//vietstock.vn/2025/06/phr-nghi-quyet-bien-ban-va-tai-lieu-hop-dhdcd-thuong-nien-nam-2025-737-1323219.htm
