ticker,date,title,url
BCM,25/12/2025,BCM: Nghị quyết HĐQT về việc th&#224;nh lập C&#244;ng ty TNHH MTV WTC Becamex,//vietstock.vn/2025/12/bcm-nghi-quyet-hdqt-ve-viec-thanh-lap-cong-ty-tnhh-mtv-wtc-becamex-737-1384542.htm
BCM,25/12/2025,CBTT về việc đăng k&#253; giao dịch tr&#225;i phiếu BCM12503 của TẬP ĐO&#192;N ĐẦU TƯ V&#192; PH&#193;T TRIỂN C&#212;NG NGHIỆP BECAMEX-CTCP (t&#234;n cũ: TỔNG C&#212;NG TY ĐẦU TƯ V&#192; PH&#193;T TRIỂN C&#212;NG NGHIỆP - CTCP,//vietstock.vn/2025/12/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-bcm12503-cua-tap-doan-dau-tu-va-phat-trien-cong-nghiep-becamexctcp-ten-cu-tong-cong-ty-dau-tu-va-phat-tri-3118-1384675.htm
BCM,24/12/2025,CBTT về việc đăng k&#253; giao dịch tr&#225;i phiếu BCM12504 của TẬP ĐO&#192;N ĐẦU TƯ V&#192; PH&#193;T TRIỂN C&#212;NG NGHIỆP BECAMEX-CTCP (t&#234;n cũ: TỔNG C&#212;NG TY ĐẦU TƯ V&#192; PH&#193;T TRIỂN C&#212;NG NGHIỆP - CTCP,//vietstock.vn/2025/12/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-bcm12504-cua-tap-doan-dau-tu-va-phat-trien-cong-nghiep-becamexctcp-ten-cu-tong-cong-ty-dau-tu-va-phat-tri-3118-1384666.htm
BCM,23/12/2025,BCM: Kết quả ph&#225;t h&#224;nh tr&#225;i phiếu ri&#234;ng lẻ BCM12505,//vietstock.vn/2025/12/bcm-ket-qua-phat-hanh-trai-phieu-rieng-le-bcm12505-785-1383885.htm
BCM,16/12/2025,BCM: Nghị quyết HĐQT về việc g&#243;p tăng vốn điều lệ cho C&#244;ng ty li&#234;n doanh TNHH Khu CN Việt Nam - Singapore,//vietstock.vn/2025/12/bcm-nghi-quyet-hdqt-ve-viec-gop-tang-von-dieu-le-cho-cong-ty-lien-doanh-tnhh-khu-cn-viet-nam-singapore-737-1381651.htm
BCM,13/12/2025,BCM h&#250;t th&#224;nh c&#244;ng hơn 1.5 ng&#224;n tỷ đồng từ k&#234;nh tr&#225;i phiếu,//vietstock.vn/2025/12/bcm-hut-thanh-cong-hon-15-ngan-ty-dong-tu-kenh-trai-phieu-785-1380707.htm
BCM,12/12/2025,BCM: Kết quả ph&#225;t h&#224;nh Tr&#225;i phiếu ri&#234;ng lẻ - BCM12504,//vietstock.vn/2025/12/bcm-ket-qua-phat-hanh-trai-phieu-rieng-le-bcm12504-785-1380904.htm
BCM,02/12/2025,BCM: Nghị quyết HĐQT về việc g&#243;p tăng vốn điều lệ cho CTCP Becamex B&#236;nh Định,//vietstock.vn/2025/12/bcm-nghi-quyet-hdqt-ve-viec-gop-tang-von-dieu-le-cho-ctcp-becamex-binh-dinh-737-1377745.htm
BCM,02/12/2025,BCM: Nghị quyết HĐQT về việc g&#243;p tăng vốn điều lệ cho CTCP PT Hạ tầng Kỹ thuật Becamex - B&#236;nh Phước,//vietstock.vn/2025/12/bcm-nghi-quyet-hdqt-ve-viec-gop-tang-von-dieu-le-cho-ctcp-pt-ha-tang-ky-thuat-becamex-binh-phuoc-737-1377617.htm
BCM,01/12/2025,"C&#243; g&#236; cần theo d&#245;i ở VHC, BCM v&#224; HHV?",//vietstock.vn/2025/12/co-gi-can-theo-doi-o-vhc-bcm-va-hhv-145-1377061.htm
BCM,26/11/2025,"Cuộc đua lợi nhuận VN30 qu&#253; 3: VHM giữ ng&#244;i đầu, HPG bất ngờ so&#225;n ng&#244;i GAS",//vietstock.vn/2025/11/cuoc-dua-loi-nhuan-vn30-quy-3-vhm-giu-ngoi-dau-hpg-bat-ngo-soan-ngoi-gas-737-1375560.htm
BCM,26/11/2025,“Của để d&#224;nh” doanh nghiệp bất động sản tăng 59% sau 9 th&#225;ng,//vietstock.vn/2025/11/cua-de-danh-doanh-nghiep-bat-dong-san-tang-59-sau-9-thang-737-1373931.htm
BCM,04/11/2025,BCM: Giấy chứng nhận đăng k&#253; hoạt động chi nh&#225;nh Mỹ Phước  thay đổi lần thứ 8,//vietstock.vn/2025/11/bcm-giay-chung-nhan-dang-ky-hoat-dong-chi-nhanh-my-phuoc-thay-doi-lan-thu-8-737-1369429.htm
BCM,31/10/2025,BCM: Giấy chứng nhận đăng k&#253; hoạt động chi nh&#225;nh thay đổi lần thứ 7,//vietstock.vn/2025/10/bcm-giay-chung-nhan-dang-ky-hoat-dong-chi-nhanh-thay-doi-lan-thu-7-737-1368272.htm
BCM,30/10/2025,"BCM thực hiện hơn 90% kế hoạch l&#227;i năm sau 9 th&#225;ng, dư nợ tr&#225;i phiếu hơn 13.7 ng&#224;n tỷ",//vietstock.vn/2025/10/bcm-thuc-hien-hon-90-ke-hoach-lai-nam-sau-9-thang-du-no-trai-phieu-hon-137-ngan-ty-737-1367297.htm
BCM,30/10/2025,BCM: Giấy chứng nhận đăng k&#253; hoạt động chi nh&#225;nh thay đổi lần thứ 8,//vietstock.vn/2025/10/bcm-giay-chung-nhan-dang-ky-hoat-dong-chi-nhanh-thay-doi-lan-thu-8-737-1367483.htm
BCM,30/10/2025,BCM: BCTC qu&#253; 3 năm 2025,//vietstock.vn/2025/10/bcm-bctc-quy-3-nam-2025-737-1367383.htm
BCM,30/10/2025,BCM: BCTC Hợp nhất qu&#253; 3 năm 2025,//vietstock.vn/2025/10/bcm-bctc-hop-nhat-quy-3-nam-2025-737-1367384.htm
BCM,17/10/2025,"BCM l&#234;n kế hoạch huy động 2,000 tỷ đồng tr&#225;i phiếu trong qu&#253; cuối năm",//vietstock.vn/2025/10/bcm-len-ke-hoach-huy-dong-2000-ty-dong-trai-phieu-trong-quy-cuoi-nam-3118-1362454.htm
BCM,16/10/2025,BCM: Nghị quyết HĐQT về việc ph&#234; duyệt phương &#225;n ph&#225;t h&#224;nh tr&#225;i phiếu lần 2 năm 2025,//vietstock.vn/2025/10/bcm-nghi-quyet-hdqt-ve-viec-phe-duyet-phuong-an-phat-hanh-trai-phieu-lan-2-nam-2025-737-1362114.htm
BCM,16/10/2025,BCM: Nghị quyết HĐQT về việc thay đổi con dấu của doanh nghiệp,//vietstock.vn/2025/10/bcm-nghi-quyet-hdqt-ve-viec-thay-doi-con-dau-cua-doanh-nghiep-737-1362113.htm
BCM,16/10/2025,BCM: Sửa đổi Điều lệ tổ chức v&#224; hoạt động c&#244;ng ty,//vietstock.vn/2025/10/bcm-sua-doi-dieu-le-to-chuc-va-hoat-dong-cong-ty-737-1362112.htm
BCM,15/10/2025,Nam M&#234; K&#244;ng “thế ch&#226;n” BCM l&#224;m dự &#225;n căn hộ cao cấp hơn 3.7 ng&#224;n tỷ tại TPHCM,//vietstock.vn/2025/10/nam-me-kong-the-chan-bcm-lam-du-an-can-ho-cao-cap-hon-37-ngan-ty-tai-tphcm-737-1361586.htm
BCM,10/10/2025,BCM: Giấy chứng nhận đăng k&#253; doanh nghiệp thay đổi lần thứ 11,//vietstock.vn/2025/10/bcm-giay-chung-nhan-dang-ky-doanh-nghiep-thay-doi-lan-thu-11-737-1360260.htm
BCM,07/10/2025,"BCM đổi t&#234;n, dời trụ sở đến phường S&#224;i G&#242;n, “&#244;m” tham vọng loạt đường sắt trọng điểm ph&#237;a Nam",//vietstock.vn/2025/10/bcm-doi-ten-doi-tru-so-den-phuong-sai-gon-om-tham-vong-loat-duong-sat-trong-diem-phia-nam-4281-1358546.htm
BCM,07/10/2025,CBTT về việc đăng k&#253; giao dịch tr&#225;i phiếu BCM12502 của TỔNG C&#212;NG TY ĐẦU TƯ V&#192; PH&#193;T TRIỂN C&#212;NG NGHIỆP - CTCP,//vietstock.vn/2025/10/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-bcm12502-cua-tong-cong-ty-dau-tu-va-phat-trien-cong-nghiep-ctcp-3118-1359447.htm
BCM,01/10/2025,BCM: Bi&#234;n bản kiểm phiếu v&#224; Nghị quyết ĐHĐCĐ về việc lấy &#253; kiến cổ đ&#244;ng bằng văn bản năm 2025,//vietstock.vn/2025/10/bcm-bien-ban-kiem-phieu-va-nghi-quyet-dhdcd-ve-viec-lay-y-kien-co-dong-bang-van-ban-nam-2025-737-1357470.htm
BCM,01/10/2025,Bộ X&#226;y dựng đề xuất lựa chọn 18 doanh nghiệp x&#226;y dựng c&#243; năng lực tốt nhất l&#224;m nh&#224; ở x&#227; hội,//vietstock.vn/2025/10/bo-xay-dung-de-xuat-lua-chon-18-doanh-nghiep-xay-dung-co-nang-luc-tot-nhat-lam-nha-o-xa-hoi-4220-1357157.htm
BCM,24/09/2025,BCM: Nghị quyết HĐQT về việc thực hiện quyền mua cổ phiếu ph&#225;t h&#224;nh th&#234;m của IJC,//vietstock.vn/2025/09/bcm-nghi-quyet-hdqt-ve-viec-thuc-hien-quyen-mua-co-phieu-phat-hanh-them-cua-ijc-737-1355256.htm
BCM,18/09/2025,"Cổ đ&#244;ng &quot;bỏ phiếu trắng&quot; &#225;p đảo, BCM hụt kế hoạch ph&#225;t h&#224;nh 150 triệu cổ phiếu",//vietstock.vn/2025/09/co-dong-bo-phieu-trang-ap-dao-bcm-hut-ke-hoach-phat-hanh-150-trieu-co-phieu-764-1353550.htm
BCM,17/09/2025,BCM: Bi&#234;n bản kiểm phiếu lấy &#253; kiến cổ đ&#244;ng bằng văn bản lần 1 năm 2025,//vietstock.vn/2025/09/bcm-bien-ban-kiem-phieu-lay-y-kien-co-dong-bang-van-ban-lan-1-nam-2025-830-1353276.htm
BCM,16/09/2025,Becamex – B&#236;nh Phước đổi t&#224;i sản bảo đảm tr&#225;i phiếu bằng 16 l&#244; đất trị gi&#225; hơn 558 tỷ,//vietstock.vn/2025/09/becamex-8211-binh-phuoc-doi-tai-san-bao-dam-trai-phieu-bang-16-lo-dat-tri-gia-hon-558-ty-3118-1352687.htm
BCM,15/09/2025,VHM vượt qua c&#225;c &quot;&#244;ng lớn&quot; trong cuộc đua lợi nhuận VN30 qu&#253; 2/2025,//vietstock.vn/2025/09/vhm-vuot-qua-cac-ong-lon-trong-cuoc-dua-loi-nhuan-vn30-quy-22025-737-1352111.htm
BCM,09/09/2025,"BCM h&#250;t 2,500 tỷ đồng từ tr&#225;i phiếu trong th&#225;ng 8",//vietstock.vn/2025/09/bcm-hut-2500-ty-dong-tu-trai-phieu-trong-thang-8-3118-1350634.htm
