model,ticker,n,mae,rmse,mean_y_true,mean_y_pred
GNN + Relationship,BCM,39,0.5946582060006416,0.6901985319875238,-0.12357732538993542,0.22949237651282048
GNN + Relationship,BFC,7,0.6787078536131658,0.7306346851291706,-0.20170872126306807,0.07589198314285715
GNN + Relationship,BID,60,0.4637793410218381,0.5563443560302394,-0.08754793675616383,0.06587672821833333
GNN + Relationship,BMP,16,0.9919375637949719,1.088972975503038,-0.1555960352998227,0.55335712756875
GNN + Relationship,BSI,18,0.7271445856008438,0.8745802220001491,0.01119839275876681,0.3218852557777778
GNN + Relationship,BSR,48,0.6856987263274178,0.8526086904386873,-0.06043681843827168,-0.09361888343750001
GNN + Relationship,BWE,31,0.4897657477193912,0.5635202319718285,-0.018005450406382146,0.3155332702806451
GNN + Relationship,C4G,7,0.6426942318626622,0.7002049683111979,-0.428054894719805,0.21463933714285716
GNN + Relationship,CMG,29,0.5283332353690923,0.6070850512241149,-0.12219685495927415,0.18527228910344823
GNN + Relationship,CRE,20,0.5794284150355441,0.6925606085132284,0.1562562558799982,0.3600223762
GNN + Relationship,CSV,18,0.8096500206074366,0.9168251132074855,-0.07235254761245516,0.3752287902222222
GNN + Relationship,CTD,38,0.771462369006952,0.8495141422344566,0.041589309412397836,0.23336673295263155
GNN + Relationship,CTG,60,0.5731452322455987,0.6586351000423264,0.01909110688914856,0.005145611878833323
GNN + Relationship,CTS,32,0.6899862672633321,0.7734698435504378,-0.010125069413334138,0.17208493018749998
GNN + Relationship,DBC,32,0.6161273153456707,0.7281546979502643,-0.1126350158592686,0.196604642875
GNN + Relationship,DBD,26,0.4726301782556266,0.531759867237423,-0.045094567261492975,0.38097143615384615
GNN + Relationship,DCM,17,0.44687613105504737,0.5601504079457585,-0.05684209209592903,0.10959228676470589
GNN + Relationship,DGC,21,0.6629014897382534,0.7230389017932143,0.10876919612998054,0.30697482395238096
GNN + Relationship,DGW,35,0.502823217298397,0.5773239802578364,-0.02427115844828742,-0.08376400214571429
